Depth,Temperature,K,Viscosity,ECD
933.4621848739496,58.003865546218485,0.3805002189104253,0.11620528587581982,10.999413486775463
958.6638655462184,58.75991596638655,0.37892943074398616,0.11598917442171411,10.998484708243458
983.8655462184873,59.515966386554624,0.3773722228947993,0.1157749313685623,10.997563959506552
1009.0672268907563,60.27201680672269,0.3758284330403512,0.11556253438378314,10.996651144586389
1034.268907563025,61.028067226890755,0.37429790130096524,0.11535196147088457,10.99574616894902
1059.4705882352941,61.78411764705882,0.37278047019580096,0.11514319096341015,10.994848939478882
1084.672268907563,62.54016806722689,0.3712759845997728,0.11493620151901177,10.993959364453325
1109.8739495798318,63.29621848739495,0.3697842917013658,0.11473097211364597,10.993077353517677
1135.0756302521008,64.05226890756302,0.3683052409613267,0.11452748203589055,10.992202817660809
1160.2773109243697,64.80831932773108,0.3668386840722095,0.11432571088137873,10.99133566919122
1185.4789915966387,65.56436974789915,0.3653844749187575,0.11412563854734861,10.99047582171361
1210.6806722689075,66.32042016806722,0.36394246953910014,0.11392724522730438,10.989623190105938
1235.8823529411764,67.07647058823528,0.36251252608674633,0.11373051140578745,10.98877769049695
1261.0840336134454,67.83252100840336,0.36109450479335514,0.11353541785325429,10.98793924024416
1286.2857142857142,68.58857142857143,0.35968826793226805,0.11334194562105919,10.987107757912296
1311.4873949579833,69.34462184873951,0.35829367978278126,0.11315007603653879,10.986283163252173
1336.689075630252,70.10067226890756,0.35691060659514523,0.11295979069819667,10.985465377179986
1361.890756302521,70.85672268907562,0.3555389165562712,0.11277107147098513,10.98465432175705
1387.09243697479,71.6127731092437,0.3541784797561305,0.11258390048168246,10.983849920169925
1412.2941176470588,72.36882352941177,0.3528291681548302,0.11239826011436303,10.983052096710946
1437.4957983193276,73.12487394957984,0.3514908555503497,0.11221413300595862,10.982260776759146
1462.6974789915967,73.8809243697479,0.3501634175469227,0.11203150204190816,10.981475886761567
1487.8991596638655,74.63697478991597,0.3488467315240512,0.1118503503518948,10.980697354214938
1513.1008403361343,75.39302521008403,0.34754067660613486,0.11167066130566732,10.979925107647706
1538.3025210084033,76.1490756302521,0.3462451336327055,0.1114924185089451,10.97915907660245
1563.5042016806722,76.90512605042017,0.3449599851292491,0.11131560579940362,10.978399191618623
1588.7058823529412,77.66117647058823,0.34368511527860424,0.11114020724273957,10.97764538421564
1613.90756302521,78.4172268907563,0.34242040989292444,0.11096620712881318,10.976897586876298
1639.1092436974789,79.17327731092436,0.34116575638619084,0.11079358996786669,10.97615573303053
1664.310924369748,79.92932773109243,0.33992104374726306,0.11062234048681653,10.975419757039463
1689.5126050420167,80.6853781512605,0.3386861625134556,0.11045244362561785,10.974689594179797
1714.7142857142858,81.44142857142857,0.33746100474463114,0.11028388453370043,10.973965180628488
1739.9159663865546,82.19747899159663,0.33624546399779465,0.11011664856647316,10.973246453447725
1765.1176470588234,82.95352941176469,0.33503943530218194,0.1099507212818967,10.9725333505702
1790.3193277310925,83.70957983193277,0.3338428151348274,0.10978608843712205,10.971825810784665
1815.5210084033613,84.46563025210084,0.3326555013966046,0.10962273598519422,10.971123773721757
1840.7226890756301,85.2216806722689,0.33147739338872606,0.10946065007181902,10.970427179840113
1865.9243697478992,85.97773109243698,0.3303083917896941,0.10929981703219188,10.969735970412732
1891.126050420168,86.73378151260503,0.3291483986326925,0.10914022338788744,10.969050087513613
1916.3277310924368,87.4898319327731,0.3279973172834082,0.10898185584380812,10.968369474004644
1941.5294117647059,88.24588235294118,0.32685505241827634,0.10882470128519113,10.96769407352273
1966.7310924369747,89.00193277310925,0.3257215100031366,0.10866874677467192,10.967023830467177
1991.9327731092437,89.75798319327731,0.3245965972722947,0.10851397954940346,10.966358689987317
2017.1344537815125,90.51403361344538,0.3234802227079768,0.10836038701822957,10.965698597970347
2042.3361344537814,91.27008403361344,0.32237229602017287,0.10820795675891164,10.965043501029427
2067.53781512605,92.02613445378151,0.3212727281268575,0.10805667651540748,10.964393346491969
2092.7394957983192,92.78218487394957,0.32018143113458053,0.10790653419520091,10.963748082388175
